"SPCD","COMMON_NAME","GENUS","SPECIES","VARIETY","SUBSPECIES","SPECIES_SYMBOL","E_SPGRPCD","W_SPGRPCD","C_SPGRPCD","P_SPGRPCD","MAJOR_SPGRPCD","STOCKING_SPGRPCD","FOREST_TYPE_SPGRPCD","EXISTS_IN_NCRS","EXISTS_IN_NERS","EXISTS_IN_PNWRS","EXISTS_IN_RMRS","EXISTS_IN_SRS","SITETREE","SFTWD_HRDWD","ST_EXISTS_IN_NCRS","ST_EXISTS_IN_NERS","ST_EXISTS_IN_PNWRS","ST_EXISTS_IN_RMRS","ST_EXISTS_IN_SRS","CORE","EAST","WEST","CARIBBEAN","PACIFIC","WOODLAND","MANUAL_START","MANUAL_END","JENKINS_SPGRPCD","JENKINS_TOTAL_B1","JENKINS_TOTAL_B2","JENKINS_STEM_WOOD_RATIO_B1","JENKINS_STEM_WOOD_RATIO_B2","JENKINS_STEM_BARK_RATIO_B1","JENKINS_STEM_BARK_RATIO_B2","JENKINS_FOLIAGE_RATIO_B1","JENKINS_FOLIAGE_RATIO_B2","JENKINS_ROOT_RATIO_B1","JENKINS_ROOT_RATIO_B2","JENKINS_SAPLING_ADJUSTMENT","WOOD_SPGR_GREENVOL_DRYWT","WOOD_SPGR_GREENVOL_DRYWT_CIT","BARK_SPGR_GREENVOL_DRYWT","BARK_SPGR_GREENVOL_DRYWT_CIT","MC_PCT_GREEN_BARK","MC_PCT_GREEN_BARK_CIT","MC_PCT_GREEN_WOOD","MC_PCT_GREEN_WOOD_CIT","WOOD_SPGR_MC12VOL_DRYWT","WOOD_SPGR_MC12VOL_DRYWT_CIT","BARK_VOL_PCT","BARK_VOL_PCT_CIT","RAILE_STUMP_DOB_B1","RAILE_STUMP_DIB_B1","RAILE_STUMP_DIB_B2","CWD_DECAY_RATIO1","CWD_DECAY_RATIO2","CWD_DECAY_RATIO3","CWD_DECAY_RATIO4","CWD_DECAY_RATIO5","DWM_CARBON_RATIO","STANDING_DEAD_DECAY_RATIO1","STANDING_DEAD_DECAY_RATIO2","STANDING_DEAD_DECAY_RATIO3","STANDING_DEAD_DECAY_RATIO4","STANDING_DEAD_DECAY_RATIO5","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
6437,"gagu,australian pine","Casuarina","litorea","","","CALI8",51,51,,51,1,,,"","","X","","","","S","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6439,"Haitian catalpa","Catalpa","longissima","","","CALO8",54,54,54,54,3,37,980,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
6345,"calophyllum","Calophyllum","spp.","","","CALOP",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6347,"calotropis","Calotropis","spp.","","","CALOT",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6353,"Luquillo forest lidflower","Calyptranthes","luquillensis","","","CALU12",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
6381,"Olasina","Psydrax","merrillii","","","CAME35",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6399,"fish tail palm","Caryota","mitis","","","CAMI36",53,53,,53,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
424,"Chinese chestnut","Castanea","mollissima","","","CAMO83",43,47,,,3,37,146,"X","X","","","X","","H","","","","","","Y","E","W","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.4,25,.5,25,89,25,120,25,.43,25,15,25,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.936,.94,.676,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
406,"nutmeg hickory","Carya","myristiciformis","","","CAMY",29,47,,,4,29,92,"","","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.74366,.56,1,.6,6,60.25,22,77.42857,16,.6,1,16,21,.12798,.92267,.12506,.95,.653,.381,.279,.244,.491,.988,.705,.404,.396,.396,"",2005-02-24,"333","",2011-08-24,"10945"
6377,"Canarium","Canarium","spp.","","","CANAR2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6342,"tamanu","Calophyllum","neo-ebudicum","","","CANE31",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6370,"ilang-ilang","Cananga","odorata","","","CAOD",54,54,54,54,3,37,986,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
407,"shagbark hickory","Carya","ovata","","","CAOV2",29,47,,,4,29,92,"X","X","","","X","X","H","X","X","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.74366,.64,1,.72,5,33.54167,22,60.25,5,.72,1,16,21,.12798,.92267,.12506,1,.78,.45,.42,.42,.491,.895,.808,.51,.396,.396,"",2005-02-24,"333","",2011-08-24,"10945"
412,"red hickory","Carya","ovalis","","","CAOV3",29,47,,,4,29,92,"X","X","","","X","","H","","","","","","Y","E","","","","",2,,9,-2.0127,2.4342,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.74366,.62,24,.62,24,56.74,24,68.88,24,.68,24,16,24,.12798,.92267,.12506,1,.78,.45,.42,.42,.491,1.04,.727,.334,.396,.396,"",2005-02-24,"333","",2010-08-05,"440"
6375,"Pili Nut","Canarium","ovatum","","","CAOV7",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6395,"papaya","Carica","papaya","","","CAPA23",54,54,54,54,3,37,980,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
410,"sand hickory","Carya","pallida","","","CAPA24",29,47,,,4,29,92,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,9,-2.0127,2.4342,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.74366,.62,24,.62,24,56.74,24,68.88,24,.68,24,16,24,.12798,.92267,.12506,1,.78,.45,.42,.42,.491,1.04,.727,.334,.396,.396,"",2005-02-24,"333","",2011-08-24,"10945"
6354,"pale lidflower","Calyptranthes","pallens","","","CAPA8",54,54,54,,3,37,986,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
6343,"chesemolech","Calophyllum","pelewense","","","CAPE15",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6355,"Puerto Rico lidflower","Calyptranthes","portoricensis","","","CAPO9",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
6346,"roostertree","Calotropis","procera","","","CAPR",54,54,54,54,3,37,980,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
6319,"pride-of-Barbados","Caesalpinia","pulcherrima","","","CAPU13",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
422,"Allegheny chinkapin","Castanea","pumila","","","CAPU9",43,47,,,3,29,221,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.4,25,.5,25,89,25,120,25,.43,25,15,25,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.936,.94,.676,.525,.525,"",2005-02-24,"333","",2011-08-24,"10945"
423,"Ozark chinkapin","Castanea","pumila","ozarkensis","","CAPUO",43,47,,,3,29,221,"X","","","","X","","H","","","","","","N","E","","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.4,25,.5,25,89,25,120,25,.43,25,15,25,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.936,.94,.676,.525,.525,"",2005-02-24,"333","",2011-08-24,"10945"
6397,"scorpionbush","Carmona","retusa","","","CARE22",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6360,"Puerto Rico manac","Calyptronoma","rivalis","","","CARI3",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
6396,"papaya","Carica","spp.","","","CARIC",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7641,"mallotus","Mallotus","spp.","","","MALLO",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7628,"palo de hoz","Machaerium","lunatum","","","MALU2",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
660,"apple spp.","Malus","spp.","","","MALUS",43,47,,,4,37,221,"X","X","X","","X","","H","","","","","","N","E","W","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.61,9,.5,22,69.88,22,78,1,.67,9,15,21,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
654,"bigleaf magnolia","Magnolia","macrophylla","","","MAMA2",43,47,,,4,33,151,"","X","","","X","","H","","","","","","Y","E","","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.43,24,.44,24,92.75,24,91.75,24,.47,24,15,24,.12766,.91979,.12152,.85,.798,.5,.37,.282,.491,.884,.862,.53,.525,.525,"",2005-02-24,"333","",2011-08-24,"10945"
7621,"pengua","Macaranga","mappa","","","MAMA28",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7657,"kanit","Mangifera","minor","","","MAMI3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7655,"Mammea","Mammea","spp.","","","MAMME",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7659,"mango","Mangifera","spp.","","","MANGI",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7661,"manihot","Manihot","spp.","","","MANIH",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7671,"Manilkara","Manilkara","spp.","","","MANIL",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7682,"bastard hogberry","Margaritaria","nobilis","","","MANO",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7658,"saipan mango","Mangifera","odorata","","","MAOD",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7654,"chopak","Mammea","odorata","","","MAOD2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
715,"Maytenus palauica","Maytenus","palauica","","","MAPA28",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7638,"Mallotus palauensis","Mallotus","palauensis","","","MAPA6",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7639,"kamala tree","Mallotus","philippensis","","","MAPH4",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7669,"zapote de costa","Manilkara","pleeana","","","MAPL2",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
641,"Osage-orange","Maclura","pomifera","","","MAPO",43,47,,,4,29,101,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.76,11,.6,22,60.25,22,30.73684,9,.85,11,15,21,.12766,.91979,.12152,.944,.734,.583,.37,.282,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2011-08-24,"10945"
7635,"Puerto Rico magnolia","Magnolia","portoricensis","","","MAPO2",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7699,"ponce mayten","Maytenus","ponceana","","","MAPO5",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7630,"Puerto Rico alfilerillo","Machaonia","portoricensis","","","MAPO6",54,54,54,,3,37,984,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
657,"pyramid magnolia","Magnolia","pyramidata","","","MAPY",41,47,,,3,33,151,"","","","","X","","H","","","","","","Y","E","","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.43,24,.44,24,92.75,24,91.75,24,.47,24,15,24,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.884,.862,.53,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
7677,"palo de cana","Mappia","racemosa","","","MARA3",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7684,"beruquillo","Marlierea","sintenisii","","","MASI3",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7636,"laurel magnolia","Magnolia","splendens","","","MASP",54,54,54,,3,37,987,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7625,"lau fatu","Macaranga","stipulosa","","","MAST7",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7626,"parasol leaf tree","Macaranga","tanarius","","","MATA3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7617,"Macadamia Nut","Macadamia","tetraphylla","","","MATE16",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7627,"Macaranga thompsonii","Macaranga","thompsonii","","","MATH3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7632,"Maclura tinctoria","Maclura","tinctoria","","","MATI3",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7642,"Mallotus tiliifolius","Mallotus","tiliifolius","","","MATI4",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
658,"umbrella magnolia","Magnolia","tripetala","","","MATR",41,47,,,3,33,151,"X","X","","","X","","H","","","","","","Y","E","","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.43,24,.44,24,92.75,24,91.75,24,.47,24,15,24,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.884,.862,.53,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
7672,"udeuid","Manilkara","udoido","","","MAUD",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7673,"nisperillo","Manilkara","valenzuela","","","MAVA3",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
653,"sweetbay","Magnolia","virginiana","","","MAVI2",43,47,,,3,25,111,"","X","","","X","","H","","","","","","Y","E","","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.42,11,.44,22,103.95455,11,86.97619,22,.46,11,15,21,.12766,.91979,.12152,.85,.798,.5,.37,.282,.491,.884,.862,.53,.525,.525,"",2005-02-24,"333","",2011-08-24,"10945"
7674,"sapodilla","Manilkara","zapota","","","MAZA",54,54,54,54,3,37,980,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
7798,"ivory-nut palm","Metroxylon","amicarum","","","MEAM4",53,53,,53,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7719,"mokihana","Melicope","anisata","","","MEAN3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7766,"mao","Melochia","aristata","","","MEAR16",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
993,"chinaberry","Melia","azedarach","","","MEAZ",43,47,54,47,4,33,146,"X","","X","","X","","H","","","","","","Y","E","","C","P","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2012-10-29,"440"
7720,"Ballous melicope","Melicope","balloui","","","MEBA2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7721,"uahiapele","Melicope","barbigera","","","MEBA3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7717,"Spanish lime","Melicoccus","bijugatus","","","MEBI",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7704,"Medusanthera carolinensis","Medusanthera","carolinensis","","","MECA21",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7712,"Melastoma candidum","Melastoma","candidum","","","MECA9",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7722,"Waianae Range melicope","Melicope","christophersenii","","","MECH2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7723,"manena","Melicope","cinerea","","","MECI6",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
